client_id,date,consumption_kwh
C0005,2023-02-01,15.18
C0005,2023-02-02,13.95
C0005,2023-02-03,19.14
C0005,2023-02-04,15.68
C0005,2023-02-05,18.79
C0005,2023-02-06,15.7
C0005,2023-02-07,17.99
C0005,2023-02-08,16.09
C0005,2023-02-09,19.29
C0005,2023-02-10,16.67
C0005,2023-02-11,19.88
C0005,2023-02-12,15.15
C0005,2023-02-13,19.99
C0005,2023-02-14,16.83
C0005,2023-02-15,14.63
C0005,2023-02-16,17.05
C0005,2023-02-17,18.74
C0005,2023-02-18,19.86
C0005,2023-02-19,20.92
C0005,2023-02-20,19.53
C0005,2023-02-21,18.99
C0005,2023-02-22,16.33
C0005,2023-02-23,15.31
C0005,2023-02-24,15.81
C0005,2023-02-25,20.05
C0005,2023-02-26,16.64
C0005,2023-02-27,14.69
C0005,2023-02-28,21.35
C0005,2023-03-01,18.29
C0005,2023-03-02,18.41
C0005,2023-03-03,17.92
C0005,2023-03-04,17.06
C0005,2023-03-05,17.34
C0005,2023-03-06,17.76
C0005,2023-03-07,17.2
C0005,2023-03-08,19.15
C0005,2023-03-09,19.79
C0005,2023-03-10,12.56
C0005,2023-03-11,17.27
C0005,2023-03-12,21.71
C0005,2023-03-13,17.47
C0005,2023-03-14,20.37
C0005,2023-03-15,22.1
C0005,2023-03-16,15.73
C0005,2023-03-17,19.66
C0005,2023-03-18,20.82
C0005,2023-03-19,17.23
C0005,2023-03-20,16.05
C0005,2023-03-21,15.18
C0005,2023-03-22,15.35
C0005,2023-03-23,15.97
C0005,2023-03-24,16.26
C0005,2023-03-25,14.61
C0005,2023-03-26,17.36
C0005,2023-03-27,16.48
C0005,2023-03-28,17.83
C0005,2023-03-29,16.7
C0005,2023-03-30,18.62
C0005,2023-03-31,16.39
C0005,2023-04-01,16.16
C0005,2023-04-02,20.71
C0005,2023-04-03,16.88
C0005,2023-04-04,20.95
C0005,2023-04-05,15.86
C0005,2023-04-06,17.89
C0005,2023-04-07,16.29
C0005,2023-04-08,16.73
C0005,2023-04-09,18.67
C0005,2023-04-10,15.66
C0005,2023-04-11,16.57
C0005,2023-04-12,16.1
C0005,2023-04-13,18.8
C0005,2023-04-14,19.84
C0005,2023-04-15,19.3
C0005,2023-04-16,18.21
C0005,2023-04-17,18.3
C0005,2023-04-18,14.53
C0005,2023-04-19,15.28
C0005,2023-04-20,13.05
C0005,2023-04-21,16.7
C0005,2023-04-22,16.72
C0005,2023-04-23,16.07
C0005,2023-04-24,17.27
C0005,2023-04-25,17.76
C0005,2023-04-26,17.45
C0005,2023-04-27,20.47
C0005,2023-04-28,21.75
C0005,2023-04-29,20.85
C0005,2023-04-30,22.09
C0005,2023-05-01,13.65
C0005,2023-05-02,17.2
C0005,2023-05-03,19.7
C0005,2023-05-04,17.46
C0005,2023-05-05,17.89
C0005,2023-05-06,18.6
C0005,2023-05-07,17.3
C0005,2023-05-08,17.84
C0005,2023-05-09,17.58
C0005,2023-05-10,11.55
C0005,2023-05-11,17.92
C0005,2023-05-12,13.88
C0005,2023-05-13,14.44
C0005,2023-05-14,15.47
C0005,2023-05-15,18.83
C0005,2023-05-16,14.01
C0005,2023-05-17,14.92
C0005,2023-05-18,19.35
C0005,2023-05-19,20.12
C0005,2023-05-20,17.93
C0005,2023-05-21,13.74
C0005,2023-05-22,23.38
C0005,2023-05-23,16.29
C0005,2023-05-24,18.13
C0005,2023-05-25,16.1
C0005,2023-05-26,18.69
C0005,2023-05-27,16.66
C0005,2023-05-28,18.6
C0005,2023-05-29,22.22
C0005,2023-05-30,18.3
C0005,2023-05-31,15.98
C0005,2023-06-01,15.44
C0005,2023-06-02,16.52
C0005,2023-06-03,20.66
C0005,2023-06-04,18.9
C0005,2023-06-05,15.94
C0005,2023-06-06,17.72
C0005,2023-06-07,20.49
C0005,2023-06-08,18.43
C0005,2023-06-09,18.43
C0005,2023-06-10,18.77
C0005,2023-06-11,19.43
C0005,2023-06-12,20.72
C0005,2023-06-13,17.39
C0005,2023-06-14,17.88
C0005,2023-06-15,18.68
C0005,2023-06-16,15.11
C0005,2023-06-17,18.74
C0005,2023-06-18,16.5
C0005,2023-06-19,18.63
C0005,2023-06-20,11.28
C0005,2023-06-21,18.48
C0005,2023-06-22,14.79
C0005,2023-06-23,16.12
C0005,2023-06-24,13.67
C0005,2023-06-25,12.29
C0005,2023-06-26,17.34
C0005,2023-06-27,16.17
C0005,2023-06-28,16.99
C0005,2023-06-29,15.37
C0006,2023-01-01,17.47
C0006,2023-01-02,15.01
C0006,2023-01-03,18.86
C0006,2023-01-04,15.27
C0006,2023-01-05,20.4
C0006,2023-01-06,19.61
C0006,2023-01-07,17.44
C0006,2023-01-08,15.55
C0006,2023-01-09,13.86
C0006,2023-01-10,20.19
C0006,2023-01-11,16.57
C0006,2023-01-12,13.53
C0006,2023-01-13,20.44
C0006,2023-01-14,16.36
C0006,2023-01-15,13.4
C0006,2023-01-16,14.52
C0006,2023-01-17,18.23
C0006,2023-01-18,14.95
C0006,2023-01-19,18.14
C0006,2023-01-20,19.02
C0006,2023-01-21,15.2
C0006,2023-01-22,20.61
C0006,2023-01-23,15.58
C0006,2023-01-24,18.08
C0006,2023-01-25,16.42
C0006,2023-01-26,14.78
C0006,2023-01-27,14.44
C0006,2023-01-28,15.68
C0006,2023-01-29,11.88
C0006,2023-01-30,15.47
C0006,2023-01-31,15.08
C0006,2023-02-01,18.95
C0006,2023-02-02,13.62
C0006,2023-02-03,14.44
C0006,2023-02-04,16.78
C0006,2023-02-05,17.74
C0006,2023-02-06,16.88
C0006,2023-02-07,17.5
C0006,2023-02-08,14.73
C0006,2023-02-09,16.41
C0006,2023-02-10,13.39
C0006,2023-02-11,18.54
C0006,2023-02-12,14.27
C0006,2023-02-13,16.28
C0006,2023-02-14,11.69
C0006,2023-02-15,17.91
C0006,2023-02-16,12.87
C0006,2023-02-17,14.13
C0006,2023-02-18,15.91
C0006,2023-02-19,17.4
C0006,2023-02-20,15.68
C0006,2023-02-21,16.48
C0006,2023-02-22,16.27
C0006,2023-02-23,15.01
C0006,2023-02-24,15.86
C0006,2023-02-25,16.26
C0006,2023-02-26,14.89
C0006,2023-02-27,19.28
C0006,2023-02-28,20.01
C0006,2023-03-01,14.29
C0006,2023-03-02,15.74
C0006,2023-03-03,11.43
C0006,2023-03-04,12.13
C0006,2023-03-05,15.07
C0006,2023-03-06,17.37
C0006,2023-03-07,14.59
C0006,2023-03-08,12.66
C0006,2023-03-09,15.44
C0006,2023-03-10,16.41
C0006,2023-03-11,17.5
C0006,2023-03-12,13.65
C0006,2023-03-13,13.85
C0006,2023-03-14,13.55
C0006,2023-03-15,15.48
C0006,2023-03-16,15.0
C0006,2023-03-17,13.99
C0006,2023-03-18,15.1
C0006,2023-03-19,19.5
C0006,2023-03-20,14.87
C0006,2023-03-21,16.28
C0006,2023-03-22,14.97
C0006,2023-03-23,18.09
C0006,2023-03-24,16.29
C0006,2023-03-25,14.99
C0006,2023-03-26,12.2
C0006,2023-03-27,16.21
C0006,2023-03-28,18.57
C0006,2023-03-29,17.15
C0006,2023-03-30,15.92
C0006,2023-03-31,17.2
C0006,2023-04-01,14.26
C0006,2023-04-02,17.48
C0006,2023-04-03,17.48
C0006,2023-04-04,14.95
C0006,2023-04-05,15.68
C0006,2023-04-06,13.63
C0006,2023-04-07,16.41
C0006,2023-04-08,14.49
C0006,2023-04-09,14.75
C0006,2023-04-10,18.93
C0006,2023-04-11,12.55
C0006,2023-04-12,20.16
C0006,2023-04-13,17.71
C0006,2023-04-14,18.16
C0006,2023-04-15,14.01
C0006,2023-04-16,22.18
C0006,2023-04-17,17.62
C0006,2023-04-18,18.5
C0006,2023-04-19,16.1
C0006,2023-04-20,12.53
C0006,2023-04-21,16.8
C0006,2023-04-22,18.56
C0006,2023-04-23,13.94
C0006,2023-04-24,18.09
C0006,2023-04-25,15.42
C0006,2023-04-26,14.65
C0006,2023-04-27,14.61
C0006,2023-04-28,21.54
C0006,2023-04-29,11.65
C0006,2023-04-30,18.56
C0006,2023-05-01,18.03
C0006,2023-05-02,16.0
C0006,2023-05-03,11.89
C0006,2023-05-04,18.6
C0006,2023-05-05,16.97
C0006,2023-05-06,14.4
C0006,2023-05-07,16.85
C0006,2023-05-08,15.01
C0006,2023-05-09,18.01
C0006,2023-05-10,18.52
C0006,2023-05-11,13.71
C0006,2023-05-12,19.46
C0006,2023-05-13,12.84
C0006,2023-05-14,12.42
C0006,2023-05-15,16.14
C0006,2023-05-16,18.91
C0006,2023-05-17,14.4
C0006,2023-05-18,13.6
C0006,2023-05-19,15.43
C0006,2023-05-20,15.15
C0006,2023-05-21,21.35
C0006,2023-05-22,12.65
C0006,2023-05-23,14.85
C0006,2023-05-24,15.22
C0006,2023-05-25,13.15
C0006,2023-05-26,16.29
C0006,2023-05-27,14.61
C0006,2023-05-28,12.98
C0006,2023-05-29,15.57
C0006,2023-05-30,17.38
C0006,2023-05-31,17.63
C0006,2023-06-01,12.81
C0006,2023-06-02,11.72
C0006,2023-06-03,17.65
C0006,2023-06-04,14.17
C0006,2023-06-05,13.08
C0006,2023-06-06,16.34
C0006,2023-06-07,13.61
C0006,2023-06-08,17.32
C0006,2023-06-09,20.43
C0006,2023-06-10,15.46
C0006,2023-06-11,17.78
C0006,2023-06-12,16.19
C0006,2023-06-13,16.85
C0006,2023-06-14,19.33
C0006,2023-06-15,16.1
C0006,2023-06-16,15.53
C0006,2023-06-17,17.35
C0006,2023-06-18,15.18
C0006,2023-06-19,18.13
C0006,2023-06-20,16.51
C0006,2023-06-21,14.84
C0006,2023-06-22,16.36
C0006,2023-06-23,16.61
C0006,2023-06-24,11.18
C0006,2023-06-25,16.44
C0006,2023-06-26,17.78
C0006,2023-06-27,18.31
C0006,2023-06-28,17.92
C0006,2023-06-29,17.29
C0007,2023-01-01,14.42
C0007,2023-01-02,12.45
C0007,2023-01-03,18.02
C0007,2023-01-04,16.91
C0007,2023-01-05,21.19
C0007,2023-01-06,18.27
C0007,2023-01-07,16.46
C0007,2023-01-08,15.58
C0007,2023-01-09,19.06
C0007,2023-01-10,17.69
C0007,2023-01-11,16.03
C0007,2023-01-12,16.11
C0007,2023-01-13,18.29
C0007,2023-01-14,20.3
C0007,2023-01-15,16.55
C0007,2023-01-16,16.48
C0007,2023-01-17,19.14
C0007,2023-01-18,17.59
C0007,2023-01-19,14.85
C0007,2023-01-20,16.49
C0007,2023-01-21,14.96
C0007,2023-01-22,16.3
C0007,2023-01-23,17.92
C0007,2023-01-24,11.89
C0007,2023-01-25,17.75
C0007,2023-01-26,16.07
C0007,2023-01-27,16.43
C0007,2023-01-28,10.17
C0007,2023-01-29,13.95
C0007,2023-01-30,17.8
C0007,2023-01-31,16.26
C0007,2023-02-01,18.06
C0007,2023-02-02,16.82
C0007,2023-02-03,13.94
C0007,2023-02-04,15.28
C0007,2023-02-05,17.41
C0007,2023-02-06,16.79
C0007,2023-02-07,16.94
C0007,2023-02-08,16.78
C0007,2023-02-09,17.02
C0007,2023-02-10,18.95
C0007,2023-02-11,15.7
C0007,2023-02-12,17.44
C0007,2023-02-13,13.54
C0007,2023-02-14,17.17
C0007,2023-02-15,13.89
C0007,2023-02-16,14.33
C0007,2023-02-17,14.06
C0007,2023-02-18,15.27
C0007,2023-02-19,18.42
C0007,2023-02-20,18.7
C0007,2023-02-21,15.67
C0007,2023-02-22,16.64
C0007,2023-02-23,16.56
C0007,2023-02-24,19.53
C0007,2023-02-25,15.81
C0007,2023-02-26,16.44
C0007,2023-02-27,18.35
C0007,2023-02-28,14.1
C0007,2023-03-01,17.85
C0007,2023-03-02,18.71
C0007,2023-03-03,14.85
C0007,2023-03-04,20.56
C0007,2023-03-05,15.5
C0007,2023-03-06,17.1
C0007,2023-03-07,19.32
C0007,2023-03-08,12.22
C0007,2023-03-09,17.65
C0007,2023-03-10,15.46
C0007,2023-03-11,20.74
C0007,2023-03-12,21.1
C0007,2023-03-13,14.24
C0007,2023-03-14,16.09
C0007,2023-03-15,19.46
C0007,2023-03-16,18.09
C0007,2023-03-17,20.91
C0007,2023-03-18,17.26
C0007,2023-03-19,20.57
C0007,2023-03-20,20.9
C0007,2023-03-21,15.14
C0007,2023-03-22,15.42
C0007,2023-03-23,19.68
C0007,2023-03-24,15.04
C0007,2023-03-25,15.08
C0007,2023-03-26,18.78
C0007,2023-03-27,16.69
C0007,2023-03-28,12.36
C0007,2023-03-29,15.55
C0007,2023-03-30,17.05
C0007,2023-03-31,16.21
C0007,2023-04-01,19.07
C0007,2023-04-02,12.35
C0007,2023-04-03,15.08
C0007,2023-04-04,18.99
C0007,2023-04-05,16.65
C0007,2023-04-06,16.49
C0007,2023-04-07,19.48
C0007,2023-04-08,14.15
C0007,2023-04-09,13.77
C0007,2023-04-10,20.95
C0007,2023-04-11,16.92
C0007,2023-04-12,20.81
C0007,2023-04-13,16.63
C0007,2023-04-14,18.03
C0007,2023-04-15,17.73
C0007,2023-04-16,15.21
C0007,2023-04-17,17.56
C0007,2023-04-18,19.08
C0007,2023-04-19,19.56
C0007,2023-04-20,19.31
C0007,2023-04-21,13.84
C0007,2023-04-22,20.1
C0007,2023-04-23,14.88
C0007,2023-04-24,18.41
C0007,2023-04-25,17.67
C0007,2023-04-26,17.75
C0007,2023-04-27,16.87
C0007,2023-04-28,16.09
C0007,2023-04-29,17.21
C0007,2023-04-30,14.82
C0007,2023-05-01,15.92
C0007,2023-05-02,14.81
C0007,2023-05-03,20.22
C0007,2023-05-04,16.16
C0007,2023-05-05,18.63
C0007,2023-05-06,14.57
C0007,2023-05-07,17.45
C0007,2023-05-08,14.69
C0007,2023-05-09,12.75
C0007,2023-05-10,12.33
C0007,2023-05-11,16.57
C0007,2023-05-12,15.09
C0007,2023-05-13,16.16
C0007,2023-05-14,15.9
C0007,2023-05-15,17.09
C0007,2023-05-16,20.16
C0007,2023-05-17,12.07
C0007,2023-05-18,18.37
C0007,2023-05-19,17.82
C0007,2023-05-20,14.55
C0007,2023-05-21,13.53
C0007,2023-05-22,12.68
C0007,2023-05-23,15.0
C0007,2023-05-24,13.01
C0007,2023-05-25,13.96
C0007,2023-05-26,17.13
C0007,2023-05-27,18.65
C0007,2023-05-28,18.42
C0007,2023-05-29,14.46
C0007,2023-05-30,14.26
C0007,2023-05-31,14.86
C0007,2023-06-01,15.08
C0007,2023-06-02,12.19
C0007,2023-06-03,14.98
C0007,2023-06-04,17.91
C0007,2023-06-05,15.22
C0007,2023-06-06,14.63
C0007,2023-06-07,18.02
C0007,2023-06-08,15.17
C0007,2023-06-09,20.91
C0007,2023-06-10,19.1
C0007,2023-06-11,17.22
C0007,2023-06-12,19.3
C0007,2023-06-13,15.99
C0007,2023-06-14,14.21
C0007,2023-06-15,16.63
C0007,2023-06-16,12.14
C0007,2023-06-17,15.44
C0007,2023-06-18,13.4
C0007,2023-06-19,16.85
C0007,2023-06-20,14.02
C0007,2023-06-21,16.43
C0007,2023-06-22,14.75
C0007,2023-06-23,14.68
C0007,2023-06-24,14.62
C0007,2023-06-25,14.83
C0007,2023-06-26,16.59
C0007,2023-06-27,17.83
C0007,2023-06-28,17.68
C0007,2023-06-29,19.04
C0008,2023-01-01,17.59
C0008,2023-01-02,19.92
C0008,2023-01-03,17.28
C0008,2023-01-04,15.08
C0008,2023-01-05,12.85
C0008,2023-01-06,16.48
C0008,2023-01-07,13.77
C0008,2023-01-08,16.87
C0008,2023-01-09,19.24
C0008,2023-01-10,14.97
C0008,2023-01-11,20.14
C0008,2023-01-12,19.6
C0008,2023-01-13,15.58
C0008,2023-01-14,17.06
C0008,2023-01-15,17.86
C0008,2023-01-16,14.74
C0008,2023-01-17,20.21
C0008,2023-01-18,18.26
C0008,2023-01-19,14.68
C0008,2023-01-20,16.32
C0008,2023-01-21,16.98
C0008,2023-01-22,17.27
C0008,2023-01-23,12.82
C0008,2023-01-24,15.31
C0008,2023-01-25,18.53
C0008,2023-01-26,16.27
C0008,2023-01-27,20.43
C0008,2023-01-28,15.16
C0008,2023-01-29,14.43
C0008,2023-01-30,13.83
C0008,2023-01-31,17.89
C0008,2023-02-01,16.61
C0008,2023-02-02,14.59
C0008,2023-02-03,15.24
C0008,2023-02-04,17.71
C0008,2023-02-05,18.6
C0008,2023-02-06,17.69
C0008,2023-02-07,15.84
C0008,2023-02-08,11.99
C0008,2023-02-09,23.12
C0008,2023-02-10,19.9
C0008,2023-02-11,13.7
C0008,2023-02-12,15.45
C0008,2023-02-13,13.17
C0008,2023-02-14,17.41
C0008,2023-02-15,17.1
C0008,2023-02-16,18.62
C0008,2023-02-17,18.98
C0008,2023-02-18,16.81
C0008,2023-02-19,12.13
C0008,2023-02-20,12.96
C0008,2023-02-21,14.41
C0008,2023-02-22,15.02
C0008,2023-02-23,15.98
C0008,2023-02-24,14.2
C0008,2023-02-25,18.14
C0008,2023-02-26,12.6
C0008,2023-02-27,18.26
C0008,2023-02-28,12.99
C0008,2023-03-01,19.84
C0008,2023-03-02,18.91
C0008,2023-03-03,17.51
C0008,2023-03-04,17.92
C0008,2023-03-05,15.33
C0008,2023-03-06,16.44
C0008,2023-03-07,16.74
C0008,2023-03-08,13.27
C0008,2023-03-09,14.45
C0008,2023-03-10,20.18
C0008,2023-03-11,19.79
C0008,2023-03-12,14.42
C0008,2023-03-13,15.81
C0008,2023-03-14,15.28
C0008,2023-03-15,16.75
C0008,2023-03-16,13.86
C0008,2023-03-17,12.24
C0008,2023-03-18,14.3
C0008,2023-03-19,14.88
C0008,2023-03-20,17.7
C0008,2023-03-21,17.17
C0008,2023-03-22,17.52
C0008,2023-03-23,17.61
C0008,2023-03-24,16.14
C0008,2023-03-25,17.98
C0008,2023-03-26,19.85
C0008,2023-03-27,16.84
C0008,2023-03-28,15.26
C0008,2023-03-29,19.32
C0008,2023-03-30,18.02
C0008,2023-03-31,20.13
C0008,2023-04-01,17.36
C0008,2023-04-02,15.46
C0008,2023-04-03,20.16
C0008,2023-04-04,13.45
C0008,2023-04-05,19.19
C0008,2023-04-06,18.55
C0008,2023-04-07,19.47
C0008,2023-04-08,16.5
C0008,2023-04-09,19.62
C0008,2023-04-10,16.42
C0008,2023-04-11,14.93
C0008,2023-04-12,22.9
C0008,2023-04-13,19.52
C0008,2023-04-14,17.03
C0008,2023-04-15,18.97
C0008,2023-04-16,23.0
C0008,2023-04-17,18.94
C0008,2023-04-18,15.22
C0008,2023-04-19,15.29
C0008,2023-04-20,17.03
C0008,2023-04-21,15.67
C0008,2023-04-22,18.33
C0008,2023-04-23,15.72
C0008,2023-04-24,17.09
C0008,2023-04-25,17.4
C0008,2023-04-26,14.74
C0008,2023-04-27,20.8
C0008,2023-04-28,13.78
C0008,2023-04-29,11.96
C0008,2023-04-30,16.67
C0008,2023-05-01,12.99
C0008,2023-05-02,13.86
C0008,2023-05-03,17.74
C0008,2023-05-04,17.8
C0008,2023-05-05,12.18
C0008,2023-05-06,15.39
C0008,2023-05-07,15.47
C0008,2023-05-08,18.25
C0008,2023-05-09,16.26
C0008,2023-05-10,16.34
C0008,2023-05-11,15.35
C0008,2023-05-12,16.09
C0008,2023-05-13,19.17
C0008,2023-05-14,17.29
C0008,2023-05-15,16.68
C0008,2023-05-16,18.1
C0008,2023-05-17,19.05
C0008,2023-05-18,15.19
C0008,2023-05-19,16.45
C0008,2023-05-20,18.05
C0008,2023-05-21,17.48
C0008,2023-05-22,13.89
C0008,2023-05-23,17.61
C0008,2023-05-24,16.11
C0008,2023-05-25,17.11
C0008,2023-05-26,19.53
C0008,2023-05-27,15.19
C0008,2023-05-28,14.39
C0008,2023-05-29,19.27
C0008,2023-05-30,19.53
C0008,2023-05-31,18.2
C0008,2023-06-01,15.57
C0008,2023-06-02,16.07
C0008,2023-06-03,17.6
C0008,2023-06-04,12.81
C0008,2023-06-05,17.53
C0008,2023-06-06,19.22
C0008,2023-06-07,20.24
C0008,2023-06-08,18.76
C0008,2023-06-09,13.28
C0008,2023-06-10,18.22
C0008,2023-06-11,15.6
C0008,2023-06-12,18.25
C0008,2023-06-13,17.98
C0008,2023-06-14,14.68
C0008,2023-06-15,18.95
C0008,2023-06-16,21.22
C0008,2023-06-17,19.14
C0008,2023-06-18,19.59
C0008,2023-06-19,14.99
C0008,2023-06-20,15.78
C0008,2023-06-21,14.21
C0008,2023-06-22,14.88
C0008,2023-06-23,15.16
C0008,2023-06-24,14.14
C0008,2023-06-25,19.62
C0008,2023-06-26,14.96
C0008,2023-06-27,20.11
C0008,2023-06-28,16.51
C0008,2023-06-29,17.64
C0009,2023-01-01,14.63
C0009,2023-01-02,11.6
C0009,2023-01-03,10.54
C0009,2023-01-04,13.17
C0009,2023-01-05,10.04
C0009,2023-01-06,8.26
C0009,2023-01-07,14.38
C0009,2023-01-08,11.77
C0009,2023-01-09,9.61
C0009,2023-01-10,13.84
C0009,2023-01-11,13.07
C0009,2023-01-12,10.52
C0009,2023-01-13,13.16
C0009,2023-01-14,10.81
C0009,2023-01-15,12.33
C0009,2023-01-16,5.96
C0009,2023-01-17,7.98
C0009,2023-01-18,8.64
C0009,2023-01-19,14.26
C0009,2023-01-20,10.51
C0009,2023-01-21,14.56
C0009,2023-01-22,14.69
C0009,2023-01-23,14.99
C0009,2023-01-24,7.6
C0009,2023-01-25,10.26
C0009,2023-01-26,12.27
C0009,2023-01-27,13.02
C0009,2023-01-28,13.2
C0009,2023-01-29,12.77
C0009,2023-01-30,14.9
C0009,2023-01-31,11.35
C0009,2023-02-01,14.36
C0009,2023-02-02,11.35
C0009,2023-02-03,13.26
C0009,2023-02-04,10.37
C0009,2023-02-05,12.26
C0009,2023-02-06,12.41
C0009,2023-02-07,8.62
C0009,2023-02-08,9.69
C0009,2023-02-09,15.21
C0009,2023-02-10,12.57
C0009,2023-02-11,9.97
C0009,2023-02-12,7.99
C0009,2023-02-13,13.09
C0009,2023-02-14,10.93
C0009,2023-02-15,11.56
C0009,2023-02-16,9.59
C0009,2023-02-17,11.34
C0009,2023-02-18,10.91
C0009,2023-02-19,11.81
C0009,2023-02-20,14.34
C0009,2023-02-21,9.61
C0009,2023-02-22,13.45
C0009,2023-02-23,11.07
C0009,2023-02-24,12.2
C0009,2023-02-25,8.56
C0009,2023-02-26,17.25
C0009,2023-02-27,11.24
C0009,2023-02-28,14.63
C0009,2023-03-01,11.72
C0009,2023-03-02,13.02
C0009,2023-03-03,11.95
C0009,2023-03-04,11.98
C0009,2023-03-05,15.59
C0009,2023-03-06,8.39
C0009,2023-03-07,13.15
C0009,2023-03-08,10.81
C0009,2023-03-09,12.59
C0009,2023-03-10,11.6
C0009,2023-03-11,9.74
C0009,2023-03-12,12.17
C0009,2023-03-13,12.67
C0009,2023-03-14,11.29
C0009,2023-03-15,10.85
C0009,2023-03-16,8.23
C0009,2023-03-17,9.42
C0009,2023-03-18,17.47
C0009,2023-03-19,8.63
C0009,2023-03-20,13.54
C0009,2023-03-21,6.1
C0009,2023-03-22,6.99
C0009,2023-03-23,13.15
C0009,2023-03-24,12.45
C0009,2023-03-25,11.59
C0009,2023-03-26,12.79
C0009,2023-03-27,9.02
C0009,2023-03-28,15.76
C0009,2023-03-29,8.97
C0009,2023-03-30,12.52
C0009,2023-03-31,10.54
C0009,2023-04-01,15.7
C0009,2023-04-02,12.24
C0009,2023-04-03,11.78
C0009,2023-04-04,11.42
C0009,2023-04-05,8.84
C0009,2023-04-06,5.49
C0009,2023-04-07,11.81
C0009,2023-04-08,12.58
C0009,2023-04-09,12.0
C0009,2023-04-10,10.96
C0009,2023-04-11,15.95
C0009,2023-04-12,14.1
C0009,2023-04-13,12.64
C0009,2023-04-14,15.76
C0009,2023-04-15,12.2
C0009,2023-04-16,12.08
C0009,2023-04-17,12.3
C0009,2023-04-18,10.8
C0009,2023-04-19,12.34
C0009,2023-04-20,13.68
C0009,2023-04-21,16.89
C0009,2023-04-22,9.93
C0009,2023-04-23,11.93
C0009,2023-04-24,12.7
C0009,2023-04-25,9.47
C0009,2023-04-26,12.13
C0009,2023-04-27,15.17
C0009,2023-04-28,12.46
C0009,2023-04-29,10.56
C0009,2023-04-30,8.56
C0009,2023-05-01,11.82
C0009,2023-05-02,11.98
C0009,2023-05-03,15.91
C0009,2023-05-04,10.12
C0009,2023-05-05,12.94
C0009,2023-05-06,13.03
C0009,2023-05-07,12.64
C0009,2023-05-08,12.41
C0009,2023-05-09,14.36
C0009,2023-05-10,13.77
C0009,2023-05-11,11.77
C0009,2023-05-12,13.16
C0009,2023-05-13,12.57
C0009,2023-05-14,13.07
C0009,2023-05-15,9.92
C0009,2023-05-16,13.49
C0009,2023-05-17,14.67
C0009,2023-05-18,14.1
C0009,2023-05-19,9.07
C0009,2023-05-20,8.41
C0009,2023-05-21,13.33
C0009,2023-05-22,11.84
C0009,2023-05-23,10.85
C0009,2023-05-24,15.59
C0009,2023-05-25,11.12
C0009,2023-05-26,12.24
C0009,2023-05-27,15.75
C0009,2023-05-28,12.65
C0009,2023-05-29,6.75
C0009,2023-05-30,10.39
C0009,2023-05-31,11.5
C0009,2023-06-01,12.54
C0009,2023-06-02,13.93
C0009,2023-06-03,15.28
C0009,2023-06-04,15.64
C0009,2023-06-05,11.87
C0009,2023-06-06,12.37
C0009,2023-06-07,11.06
C0009,2023-06-08,12.77
C0009,2023-06-09,11.24
C0009,2023-06-10,14.18
C0009,2023-06-11,10.24
C0009,2023-06-12,14.7
C0009,2023-06-13,12.64
C0009,2023-06-14,11.72
C0009,2023-06-15,7.82
C0009,2023-06-16,13.29
C0009,2023-06-17,14.57
C0009,2023-06-18,13.05
C0009,2023-06-19,15.85
C0009,2023-06-20,10.86
C0009,2023-06-21,11.28
C0009,2023-06-22,10.31
C0009,2023-06-23,9.46
C0009,2023-06-24,11.28
C0009,2023-06-25,15.11
C0009,2023-06-26,16.31
C0009,2023-06-27,9.24
C0009,2023-06-28,14.53
C0009,2023-06-29,12.85
C0010,2023-01-01,8.73
C0010,2023-01-02,15.52
C0010,2023-01-03,14.87
C0010,2023-01-04,12.86
C0010,2023-01-05,16.99
C0010,2023-01-06,15.06
C0010,2023-01-07,12.69
C0010,2023-01-08,13.96
C0010,2023-01-09,10.56
C0010,2023-01-10,17.19
C0010,2023-01-11,12.09
C0010,2023-01-12,13.74
C0010,2023-01-13,14.81
C0010,2023-01-14,12.97
C0010,2023-01-15,15.47
C0010,2023-01-16,9.94
C0010,2023-01-17,14.93
C0010,2023-01-18,10.39
C0010,2023-01-19,7.74
C0010,2023-01-20,12.84
C0010,2023-01-21,13.23
C0010,2023-01-22,16.2
C0010,2023-01-23,8.63
C0010,2023-01-24,15.25
C0010,2023-01-25,16.31
C0010,2023-01-26,12.44
C0010,2023-01-27,9.07
C0010,2023-01-28,11.52
C0010,2023-01-29,9.95
C0010,2023-01-30,12.03
C0010,2023-01-31,13.58
C0010,2023-02-01,11.55
C0010,2023-02-02,11.26
C0010,2023-02-03,12.22
C0010,2023-02-04,14.41
C0010,2023-02-05,12.23
C0010,2023-02-06,14.49
C0010,2023-02-07,17.2
C0010,2023-02-08,11.55
C0010,2023-02-09,14.86
C0010,2023-02-10,10.46
C0010,2023-02-11,12.56
C0010,2023-02-12,10.5
C0010,2023-02-13,11.55
C0010,2023-02-14,13.36
C0010,2023-02-15,14.05
C0010,2023-02-16,9.33
C0010,2023-02-17,14.13
C0010,2023-02-18,9.7
C0010,2023-02-19,11.26
C0010,2023-02-20,11.54
C0010,2023-02-21,15.19
C0010,2023-02-22,11.63
C0010,2023-02-23,12.57
C0010,2023-02-24,15.28
C0010,2023-02-25,13.62
C0010,2023-02-26,7.98
C0010,2023-02-27,9.98
C0010,2023-02-28,11.77
C0010,2023-03-01,9.89
C0010,2023-03-02,16.22
C0010,2023-03-03,14.42
C0010,2023-03-04,9.99
